,Unnamed: 0,DENTIST,DOCTOR,MEDICAL TECHNOLOGIST,MIDWIFE,NURSE,NUTRITIONIST/DIETICIAN,OCCUPATIONAL THERAPIST,PHARMACIST,PHYSICAL THERAPIST,Place of Practice,RADIOLOGY TECHNOLOGIST,Total,X-RAY TECHNOLOGIST,municipality,province,name_municipality_trim_ndh,pcode,Pcode_province,name_province,Pcode_municipality,name_municipality,name_municipality_trim_pcodes
2104,2236,0.0,6.0,4.0,15.0,10.0,1.0,0.0,1.0,0.0,Within,0.0,37.0,0.0,GERONA,TARLAC,GERONA,36906000.0,36900000,TARLAC,36906000,GERONA,GERONA
2105,2237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,GERONA,TARLAC,GERONA,36906000.0,36900000,TARLAC,36906000,GERONA,GERONA
2106,2238,1.0,6.0,3.0,14.0,5.0,0.0,0.0,0.0,0.0,Within,0.0,29.0,0.0,LA PAZ,TARLAC,LA PAZ,36907000.0,36900000,TARLAC,36907000,LA PAZ,LA PAZ
2107,2239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LA PAZ,TARLAC,LA PAZ,36907000.0,36900000,TARLAC,36907000,LA PAZ,LA PAZ
2108,2240,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,7.0,0.0,MAYANTOC,TARLAC,MAYANTOC,36908000.0,36900000,TARLAC,36908000,MAYANTOC,MAYANTOC
2109,2241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MAYANTOC,TARLAC,MAYANTOC,36908000.0,36900000,TARLAC,36908000,MAYANTOC,MAYANTOC
2110,2242,2.0,5.0,1.0,14.0,5.0,0.0,0.0,0.0,0.0,Within,0.0,27.0,0.0,MONCADA,TARLAC,MONCADA,36909000.0,36900000,TARLAC,36909000,MONCADA,MONCADA
2111,2243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MONCADA,TARLAC,MONCADA,36909000.0,36900000,TARLAC,36909000,MONCADA,MONCADA
2112,2244,1.0,13.0,14.0,23.0,27.0,0.0,0.0,3.0,0.0,Within,0.0,81.0,0.0,PANIQUI,TARLAC,PANIQUI,36910000.0,36900000,TARLAC,36910000,PANIQUI,PANIQUI
2113,2245,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,14.0,0.0,PANIQUI,TARLAC,PANIQUI,36910000.0,36900000,TARLAC,36910000,PANIQUI,PANIQUI
2114,2246,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,PURA,TARLAC,PURA,36911000.0,36900000,TARLAC,36911000,PURA,PURA
2115,2247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,PURA,TARLAC,PURA,36911000.0,36900000,TARLAC,36911000,PURA,PURA
2116,2248,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,10.0,0.0,RAMOS,TARLAC,RAMOS,36912000.0,36900000,TARLAC,36912000,RAMOS,RAMOS
2117,2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,RAMOS,TARLAC,RAMOS,36912000.0,36900000,TARLAC,36912000,RAMOS,RAMOS
2118,2250,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,7.0,0.0,SAN CLEMENTE,TARLAC,SAN CLEMENTE,36913000.0,36900000,TARLAC,36913000,SAN CLEMENTE,SAN CLEMENTE
2119,2251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN CLEMENTE,TARLAC,SAN CLEMENTE,36913000.0,36900000,TARLAC,36913000,SAN CLEMENTE,SAN CLEMENTE
2120,2252,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,12.0,0.0,SAN JOSE,TARLAC,SAN JOSE,36918000.0,36900000,TARLAC,36918000,SAN JOSE,SAN JOSE
2121,2253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,SAN JOSE,TARLAC,SAN JOSE,36918000.0,36900000,TARLAC,36918000,SAN JOSE,SAN JOSE
2122,2254,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,8.0,0.0,SAN MANUEL,TARLAC,SAN MANUEL,36914000.0,36900000,TARLAC,36914000,SAN MANUEL,SAN MANUEL
2123,2255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN MANUEL,TARLAC,SAN MANUEL,36914000.0,36900000,TARLAC,36914000,SAN MANUEL,SAN MANUEL
2124,2256,1.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,11.0,0.0,SANTA IGNACIA,TARLAC,SANTA IGNACIA,36915000.0,36900000,TARLAC,36915000,SANTA IGNACIA,SANTA IGNACIA
2125,2257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,SANTA IGNACIA,TARLAC,SANTA IGNACIA,36915000.0,36900000,TARLAC,36915000,SANTA IGNACIA,SANTA IGNACIA
2126,2258,12.0,336.0,76.0,71.0,316.0,11.0,0.0,26.0,8.0,Within,14.0,879.0,9.0,TARLAC CITY,TARLAC,TARLAC,36916000.0,36900000,TARLAC,36916000,CITY OF TARLAC (CAPITAL),TARLAC
2127,2259,0.0,48.0,3.0,4.0,4.0,1.0,0.0,3.0,0.0,cross,0.0,63.0,0.0,TARLAC CITY,TARLAC,TARLAC,36916000.0,36900000,TARLAC,36916000,CITY OF TARLAC (CAPITAL),TARLAC
2128,2260,1.0,3.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,15.0,0.0,VICTORIA,TARLAC,VICTORIA,36917000.0,36900000,TARLAC,36917000,VICTORIA,VICTORIA
2129,2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,VICTORIA,TARLAC,VICTORIA,36917000.0,36900000,TARLAC,36917000,VICTORIA,VICTORIA
2130,2264,2.0,8.0,3.0,18.0,7.0,2.0,0.0,1.0,0.0,Within,0.0,41.0,0.0,BONGAO,TAWI-TAWI,BONGAO,157002000.0,157000000,TAWI-TAWI,157002000,BONGAO (CAPITAL),BONGAO
2131,2265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BONGAO,TAWI-TAWI,BONGAO,157002000.0,157000000,TAWI-TAWI,157002000,BONGAO (CAPITAL),BONGAO
2132,2266,1.0,3.0,2.0,4.0,9.0,1.0,0.0,2.0,0.0,Within,0.0,22.0,0.0,MAPUN,TAWI-TAWI,MAPUN,157004000.0,157000000,TAWI-TAWI,157004000,SIMUNUL,SIMUNUL
2133,2267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MAPUN,TAWI-TAWI,MAPUN,157004000.0,157000000,TAWI-TAWI,157004000,SIMUNUL,SIMUNUL
2134,2270,1.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,Within,0.0,14.0,0.0,CABANGAN,ZAMBALES,CABANGAN,37102000.0,37100000,ZAMBALES,37102000,CABANGAN,CABANGAN
2135,2271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CABANGAN,ZAMBALES,CABANGAN,37102000.0,37100000,ZAMBALES,37102000,CABANGAN,CABANGAN
2136,2272,0.0,14.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,Within,0.0,23.0,0.0,CANDELARIA,ZAMBALES,CANDELARIA,37103000.0,37100000,ZAMBALES,37103000,CANDELARIA,CANDELARIA
2137,2273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,CANDELARIA,ZAMBALES,CANDELARIA,37103000.0,37100000,ZAMBALES,37103000,CANDELARIA,CANDELARIA
2138,2274,1.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,13.0,0.0,CASTILLEJOS,ZAMBALES,CASTILLEJOS,37104000.0,37100000,ZAMBALES,37104000,CASTILLEJOS,CASTILLEJOS
2139,2275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CASTILLEJOS,ZAMBALES,CASTILLEJOS,37104000.0,37100000,ZAMBALES,37104000,CASTILLEJOS,CASTILLEJOS
2140,2276,2.0,33.0,9.0,16.0,119.0,4.0,0.0,4.0,0.0,Within,3.0,190.0,0.0,IBA,ZAMBALES,IBA,37105000.0,37100000,ZAMBALES,37105000,IBA (CAPITAL),IBA
2141,2277,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,4.0,0.0,IBA,ZAMBALES,IBA,37105000.0,37100000,ZAMBALES,37105000,IBA (CAPITAL),IBA
2142,2278,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,1.0,0.0,MASINLOC,ZAMBALES,MASINLOC,37106000.0,37100000,ZAMBALES,37106000,MASINLOC,MASINLOC
2143,2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MASINLOC,ZAMBALES,MASINLOC,37106000.0,37100000,ZAMBALES,37106000,MASINLOC,MASINLOC
2144,2280,3.0,63.0,75.0,51.0,232.0,4.0,0.0,17.0,0.0,Within,3.0,462.0,14.0,OLONGAPO CITY,ZAMBALES,OLONGAPO,37107000.0,37100000,ZAMBALES,37107000,OLONGAPO CITY,OLONGAPO
2145,2281,0.0,9.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,cross,0.0,14.0,0.0,OLONGAPO CITY,ZAMBALES,OLONGAPO,37107000.0,37100000,ZAMBALES,37107000,OLONGAPO CITY,OLONGAPO
2146,2282,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,PALAUIG,ZAMBALES,PALAUIG,37108000.0,37100000,ZAMBALES,37108000,PALAUIG,PALAUIG
2147,2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,PALAUIG,ZAMBALES,PALAUIG,37108000.0,37100000,ZAMBALES,37108000,PALAUIG,PALAUIG
2148,2284,2.0,10.0,5.0,15.0,52.0,1.0,0.0,3.0,0.0,Within,1.0,90.0,1.0,SAN MARCELINO,ZAMBALES,SAN MARCELINO,37111000.0,37100000,ZAMBALES,37111000,SAN MARCELINO,SAN MARCELINO
2149,2285,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,SAN MARCELINO,ZAMBALES,SAN MARCELINO,37111000.0,37100000,ZAMBALES,37111000,SAN MARCELINO,SAN MARCELINO
2150,2286,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,2.0,0.0,SANTA CRUZ,ZAMBALES,SANTA CRUZ,37113000.0,37100000,ZAMBALES,37113000,SANTA CRUZ,SANTA CRUZ
2151,2287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SANTA CRUZ,ZAMBALES,SANTA CRUZ,37113000.0,37100000,ZAMBALES,37113000,SANTA CRUZ,SANTA CRUZ
2152,2288,1.0,1.0,5.0,10.0,3.0,0.0,0.0,1.0,0.0,Within,0.0,21.0,0.0,SUBIC,ZAMBALES,SUBIC,37114000.0,37100000,ZAMBALES,37114000,SUBIC,SUBIC
2153,2289,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,SUBIC,ZAMBALES,SUBIC,37114000.0,37100000,ZAMBALES,37114000,SUBIC,SUBIC
2154,2292,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,11.0,0.0,BALIGUIAN,ZAMBOANGA DEL NORTE,BALIGUIAN,97224000.0,97200000,ZAMBOANGA DEL NORTE,97224000,BALIGUIAN,BALIGUIAN
2155,2293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,BALIGUIAN,ZAMBOANGA DEL NORTE,BALIGUIAN,97224000.0,97200000,ZAMBOANGA DEL NORTE,97224000,BALIGUIAN,BALIGUIAN
2156,2294,2.0,23.0,13.0,28.0,58.0,2.0,0.0,7.0,0.0,Within,3.0,136.0,0.0,DAPITAN CITY,ZAMBOANGA DEL NORTE,DAPITAN,97201000.0,97200000,ZAMBOANGA DEL NORTE,97201000,DAPITAN CITY,DAPITAN
2157,2295,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,3.0,0.0,DAPITAN CITY,ZAMBOANGA DEL NORTE,DAPITAN,97201000.0,97200000,ZAMBOANGA DEL NORTE,97201000,DAPITAN CITY,DAPITAN
2158,2318,1.0,4.0,2.0,11.0,19.0,0.0,0.0,3.0,0.0,Within,2.0,42.0,0.0,PINAN,ZAMBOANGA DEL NORTE,PINAN,97201000.0,97200000,ZAMBOANGA DEL NORTE,97201000,DAPITAN CITY,DAPITAN
2159,2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,PINAN,ZAMBOANGA DEL NORTE,PINAN,97201000.0,97200000,ZAMBOANGA DEL NORTE,97201000,DAPITAN CITY,DAPITAN
2160,2296,2.0,105.0,15.0,8.0,90.0,4.0,0.0,7.0,1.0,Within,3.0,236.0,1.0,DIPOLOG CITY,ZAMBOANGA DEL NORTE,DIPOLOG,97202000.0,97200000,ZAMBOANGA DEL NORTE,97202000,DIPOLOG CITY (CAPITAL),DIPOLOG
2161,2297,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,7.0,0.0,DIPOLOG CITY,ZAMBOANGA DEL NORTE,DIPOLOG,97202000.0,97200000,ZAMBOANGA DEL NORTE,97202000,DIPOLOG CITY (CAPITAL),DIPOLOG
2162,2298,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,GODOD,ZAMBOANGA DEL NORTE,GODOD,97225000.0,97200000,ZAMBOANGA DEL NORTE,97225000,GODOD,GODOD
2163,2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,GODOD,ZAMBOANGA DEL NORTE,GODOD,97225000.0,97200000,ZAMBOANGA DEL NORTE,97225000,GODOD,GODOD
2164,2300,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,Within,0.0,13.0,0.0,GUTALAC,ZAMBOANGA DEL NORTE,GUTALAC,97223000.0,97200000,ZAMBOANGA DEL NORTE,97223000,GUTALAC,GUTALAC
2165,2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,GUTALAC,ZAMBOANGA DEL NORTE,GUTALAC,97223000.0,97200000,ZAMBOANGA DEL NORTE,97223000,GUTALAC,GUTALAC
2166,2302,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,8.0,0.0,JOSE DALMAN,ZAMBOANGA DEL NORTE,JOSE DALMAN,97222000.0,97200000,ZAMBOANGA DEL NORTE,97222000,JOSE DALMAN (PONOT),JOSE DALMAN PONOT
2167,2303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,JOSE DALMAN,ZAMBOANGA DEL NORTE,JOSE DALMAN,97222000.0,97200000,ZAMBOANGA DEL NORTE,97222000,JOSE DALMAN (PONOT),JOSE DALMAN PONOT
2168,2304,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,12.0,0.0,KALAWIT,ZAMBOANGA DEL NORTE,KALAWIT,97227000.0,97200000,ZAMBOANGA DEL NORTE,97227000,KALAWIT,KALAWIT
2169,2305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,KALAWIT,ZAMBOANGA DEL NORTE,KALAWIT,97227000.0,97200000,ZAMBOANGA DEL NORTE,97227000,KALAWIT,KALAWIT
2170,2306,0.0,1.0,1.0,14.0,2.0,0.0,0.0,1.0,0.0,Within,0.0,19.0,0.0,KATIPUNAN,ZAMBOANGA DEL NORTE,KATIPUNAN,97203000.0,97200000,ZAMBOANGA DEL NORTE,97203000,KATIPUNAN,KATIPUNAN
2171,2307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,KATIPUNAN,ZAMBOANGA DEL NORTE,KATIPUNAN,97203000.0,97200000,ZAMBOANGA DEL NORTE,97203000,KATIPUNAN,KATIPUNAN
2172,2308,0.0,2.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,Within,0.0,26.0,0.0,LA LIBERTAD,ZAMBOANGA DEL NORTE,LA LIBERTAD,97204000.0,97200000,ZAMBOANGA DEL NORTE,97204000,LA LIBERTAD,LA LIBERTAD
2173,2309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LA LIBERTAD,ZAMBOANGA DEL NORTE,LA LIBERTAD,97204000.0,97200000,ZAMBOANGA DEL NORTE,97204000,LA LIBERTAD,LA LIBERTAD
2174,2310,0.0,9.0,2.0,12.0,8.0,1.0,0.0,5.0,0.0,Within,0.0,37.0,0.0,LABASON,ZAMBOANGA DEL NORTE,LABASON,97205000.0,97200000,ZAMBOANGA DEL NORTE,97205000,LABASON,LABASON
2175,2311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,LABASON,ZAMBOANGA DEL NORTE,LABASON,97205000.0,97200000,ZAMBOANGA DEL NORTE,97205000,LABASON,LABASON
2176,2312,2.0,8.0,5.0,14.0,16.0,1.0,0.0,15.0,0.0,Within,0.0,61.0,0.0,LILOY,ZAMBOANGA DEL NORTE,LILOY,97206000.0,97200000,ZAMBOANGA DEL NORTE,97206000,LILOY,LILOY
2177,2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,cross,0.0,1.0,0.0,LILOY,ZAMBOANGA DEL NORTE,LILOY,97206000.0,97200000,ZAMBOANGA DEL NORTE,97206000,LILOY,LILOY
2178,2314,0.0,3.0,1.0,13.0,3.0,0.0,0.0,2.0,0.0,Within,0.0,22.0,0.0,MANUKAN,ZAMBOANGA DEL NORTE,MANUKAN,97207000.0,97200000,ZAMBOANGA DEL NORTE,97207000,MANUKAN,MANUKAN
2179,2315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,MANUKAN,ZAMBOANGA DEL NORTE,MANUKAN,97207000.0,97200000,ZAMBOANGA DEL NORTE,97207000,MANUKAN,MANUKAN
2180,2316,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,11.0,0.0,MUTIA,ZAMBOANGA DEL NORTE,MUTIA,97208000.0,97200000,ZAMBOANGA DEL NORTE,97208000,MUTIA,MUTIA
2181,2317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MUTIA,ZAMBOANGA DEL NORTE,MUTIA,97208000.0,97200000,ZAMBOANGA DEL NORTE,97208000,MUTIA,MUTIA
2182,2320,0.0,1.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,15.0,0.0,POLANCO,ZAMBOANGA DEL NORTE,POLANCO,97210000.0,97200000,ZAMBOANGA DEL NORTE,97210000,POLANCO,POLANCO
2183,2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,POLANCO,ZAMBOANGA DEL NORTE,POLANCO,97210000.0,97200000,ZAMBOANGA DEL NORTE,97210000,POLANCO,POLANCO
2184,2322,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,PRES. MANUEL A. ROXAS,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,97211000.0,97200000,ZAMBOANGA DEL NORTE,97211000,PRES. MANUEL A. ROXAS,PRES. MANUEL A. ROXAS
2185,2323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,PRES. MANUEL A. ROXAS,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,97211000.0,97200000,ZAMBOANGA DEL NORTE,97211000,PRES. MANUEL A. ROXAS,PRES. MANUEL A. ROXAS
2186,2324,0.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,12.0,0.0,RIZAL,ZAMBOANGA DEL NORTE,RIZAL,97212000.0,97200000,ZAMBOANGA DEL NORTE,97212000,RIZAL,RIZAL
2187,2325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,RIZAL,ZAMBOANGA DEL NORTE,RIZAL,97212000.0,97200000,ZAMBOANGA DEL NORTE,97212000,RIZAL,RIZAL
2188,2326,0.0,2.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,Within,0.0,15.0,0.0,SALUG,ZAMBOANGA DEL NORTE,SALUG,97213000.0,97200000,ZAMBOANGA DEL NORTE,97213000,SALUG,SALUG
2189,2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SALUG,ZAMBOANGA DEL NORTE,SALUG,97213000.0,97200000,ZAMBOANGA DEL NORTE,97213000,SALUG,SALUG
2190,2328,0.0,1.0,2.0,12.0,8.0,0.0,0.0,1.0,0.0,Within,0.0,24.0,0.0,SERGIO OSMENA SR.,ZAMBOANGA DEL NORTE,SERGIO OSMENA SR.,97214000.0,97200000,ZAMBOANGA DEL NORTE,97214000,SERGIO OSMEÑA SR.,SERGIO OSMEÑA SR.
2191,2329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SERGIO OSMENA SR.,ZAMBOANGA DEL NORTE,SERGIO OSMENA SR.,97214000.0,97200000,ZAMBOANGA DEL NORTE,97214000,SERGIO OSMEÑA SR.,SERGIO OSMEÑA SR.
2192,2330,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,6.0,0.0,SIAYAN,ZAMBOANGA DEL NORTE,SIAYAN,97215000.0,97200000,ZAMBOANGA DEL NORTE,97215000,SIAYAN,SIAYAN
2193,2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SIAYAN,ZAMBOANGA DEL NORTE,SIAYAN,97215000.0,97200000,ZAMBOANGA DEL NORTE,97215000,SIAYAN,SIAYAN
2194,2332,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,6.0,0.0,SIBUCO,ZAMBOANGA DEL NORTE,SIBUCO,97216000.0,97200000,ZAMBOANGA DEL NORTE,97216000,SIBUCO,SIBUCO
2195,2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SIBUCO,ZAMBOANGA DEL NORTE,SIBUCO,97216000.0,97200000,ZAMBOANGA DEL NORTE,97216000,SIBUCO,SIBUCO
2196,2334,0.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,Within,0.0,10.0,0.0,SIBUTAD,ZAMBOANGA DEL NORTE,SIBUTAD,97217000.0,97200000,ZAMBOANGA DEL NORTE,97217000,SIBUTAD,SIBUTAD
2197,2335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SIBUTAD,ZAMBOANGA DEL NORTE,SIBUTAD,97217000.0,97200000,ZAMBOANGA DEL NORTE,97217000,SIBUTAD,SIBUTAD
2198,2336,5.0,12.0,5.0,52.0,34.0,2.0,0.0,21.0,0.0,Within,1.0,132.0,0.0,SINDANGAN,ZAMBOANGA DEL NORTE,SINDANGAN,97218000.0,97200000,ZAMBOANGA DEL NORTE,97218000,SINDANGAN,SINDANGAN
2199,2337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,SINDANGAN,ZAMBOANGA DEL NORTE,SINDANGAN,97218000.0,97200000,ZAMBOANGA DEL NORTE,97218000,SINDANGAN,SINDANGAN
2200,2338,0.0,3.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,Within,0.0,21.0,0.0,SIRAWAI,ZAMBOANGA DEL NORTE,SIRAWAI,97220000.0,97200000,ZAMBOANGA DEL NORTE,97220000,SIRAWAI,SIRAWAI
2201,2339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SIRAWAI,ZAMBOANGA DEL NORTE,SIRAWAI,97220000.0,97200000,ZAMBOANGA DEL NORTE,97220000,SIRAWAI,SIRAWAI
2202,2340,1.0,1.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,Within,0.0,13.0,0.0,TAMPILISAN,ZAMBOANGA DEL NORTE,TAMPILISAN,97221000.0,97200000,ZAMBOANGA DEL NORTE,97221000,TAMPILISAN,TAMPILISAN
2203,2341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TAMPILISAN,ZAMBOANGA DEL NORTE,TAMPILISAN,97221000.0,97200000,ZAMBOANGA DEL NORTE,97221000,TAMPILISAN,TAMPILISAN
2204,2344,0.0,8.0,1.0,13.0,34.0,2.0,1.0,5.0,0.0,Within,0.0,64.0,0.0,AURORA,ZAMBOANGA DEL SUR,AURORA,97302000.0,97300000,ZAMBOANGA DEL SUR,97302000,AURORA,AURORA
2205,2345,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,AURORA,ZAMBOANGA DEL SUR,AURORA,97302000.0,97300000,ZAMBOANGA DEL SUR,97302000,AURORA,AURORA
2206,2346,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,Within,0.0,9.0,0.0,DIMATALING,ZAMBOANGA DEL SUR,DIMATALING,97305000.0,97300000,ZAMBOANGA DEL SUR,97305000,DIMATALING,DIMATALING
2207,2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,DIMATALING,ZAMBOANGA DEL SUR,DIMATALING,97305000.0,97300000,ZAMBOANGA DEL SUR,97305000,DIMATALING,DIMATALING
2208,2348,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,Within,0.0,8.0,0.0,DUMALINAO,ZAMBOANGA DEL SUR,DUMALINAO,97307000.0,97300000,ZAMBOANGA DEL SUR,97307000,DUMALINAO,DUMALINAO
2209,2349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,DUMALINAO,ZAMBOANGA DEL SUR,DUMALINAO,97307000.0,97300000,ZAMBOANGA DEL SUR,97307000,DUMALINAO,DUMALINAO
2210,2378,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,5.0,0.0,SOMINOT,ZAMBOANGA DEL SUR,SOMINOT,97307000.0,97300000,ZAMBOANGA DEL SUR,97307000,DUMALINAO,DUMALINAO
2211,2379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SOMINOT,ZAMBOANGA DEL SUR,SOMINOT,97307000.0,97300000,ZAMBOANGA DEL SUR,97307000,DUMALINAO,DUMALINAO
